lot_id,process_id,order_id,product_id,machine_id,total_work_time,setup_time,downtime
LOT000550,E,PORD000550,PRD0019,ADD_02,55.73,21.0,0.14
LOT000551,A,PORD000551,PRD0010,MILL_04,65.54,20.5,5.46
LOT000551,B,PORD000551,PRD0010,LATHE_04,55.69,16.19,0.62
LOT000551,C,PORD000551,PRD0010,DRILL_03,53.96,17.68,3.55
LOT000551,D,PORD000551,PRD0010,GRIND_02,59.08,19.98,7.5
LOT000551,E,PORD000551,PRD0010,ADD_01,51.17,17.69,3.03
LOT000552,A,PORD000552,PRD0013,MILL_04,78.41,24.82,7.29
LOT000552,B,PORD000552,PRD0013,LATHE_02,70.3,18.37,4.59
LOT000552,C,PORD000552,PRD0013,DRILL_03,78.86,24.65,8.19
LOT000552,D,PORD000552,PRD0013,GRIND_01,76.04,20.92,4.94
LOT000552,E,PORD000552,PRD0013,ADD_02,62.54,15.16,1.49
LOT000553,A,PORD000553,PRD0019,MILL_01,78.65,22.68,3.27
LOT000553,B,PORD000553,PRD0019,LATHE_01,72.98,19.49,4.42
LOT000553,C,PORD000553,PRD0019,DRILL_01,66.65,16.9,0.78
LOT000553,D,PORD000553,PRD0019,GRIND_03,70.06,21.72,2.65
LOT000553,E,PORD000553,PRD0019,ADD_01,86.5,20.89,12.71
LOT000554,A,PORD000554,PRD0017,MILL_02,98.98,23.41,7.13
LOT000554,B,PORD000554,PRD0017,LATHE_03,107.3,22.55,24.39
LOT000554,C,PORD000554,PRD0017,DRILL_01,82.59,17.11,1.8
LOT000554,D,PORD000554,PRD0017,GRIND_01,78.19,15.0,3.3
LOT000554,E,PORD000554,PRD0017,ADD_02,86.82,18.26,2.81
LOT000555,A,PORD000555,PRD0015,MILL_04,87.49,16.09,0.33
LOT000555,B,PORD000555,PRD0015,LATHE_01,113.16,19.2,19.81
LOT000555,C,PORD000555,PRD0015,DRILL_01,116.6,24.75,8.95
LOT000555,D,PORD000555,PRD0015,GRIND_02,93.65,17.9,7.83
LOT000555,E,PORD000555,PRD0015,ADD_01,88.54,17.89,2.79
LOT000556,A,PORD000556,PRD0011,MILL_01,55.54,16.87,2.26
LOT000556,B,PORD000556,PRD0011,LATHE_02,51.79,15.71,1.4
LOT000556,C,PORD000556,PRD0011,DRILL_03,56.32,18.71,3.56
LOT000556,D,PORD000556,PRD0011,GRIND_03,63.27,21.91,6.57
LOT000556,E,PORD000556,PRD0011,ADD_01,57.79,20.21,3.73
LOT000557,A,PORD000557,PRD0013,MILL_02,56.21,21.87,2.8
LOT000557,B,PORD000557,PRD0013,LATHE_02,51.08,17.24,4.17
LOT000557,C,PORD000557,PRD0013,DRILL_03,50.31,17.89,1.57
LOT000557,D,PORD000557,PRD0013,GRIND_01,55.39,17.48,7.7
LOT000557,E,PORD000557,PRD0013,ADD_01,63.16,23.81,12.91
LOT000558,A,PORD000558,PRD0020,MILL_01,57.11,22.13,3.97
LOT000558,B,PORD000558,PRD0020,LATHE_03,41.29,15.14,1.06
LOT000558,C,PORD000558,PRD0020,DRILL_03,62.49,21.73,9.32
LOT000558,D,PORD000558,PRD0020,GRIND_01,52.23,20.21,0.4
LOT000558,E,PORD000558,PRD0020,ADD_02,75.57,18.15,25.42
LOT000559,A,PORD000559,PRD0007,MILL_01,61.79,23.67,1.03
LOT000559,B,PORD000559,PRD0007,LATHE_04,59.47,23.13,0.56
LOT000559,C,PORD000559,PRD0007,DRILL_02,55.9,17.34,2.22
LOT000559,D,PORD000559,PRD0007,GRIND_02,69.35,24.77,3.55
LOT000559,E,PORD000559,PRD0007,ADD_01,74.65,23.65,15.71
LOT000560,A,PORD000560,PRD0011,MILL_02,112.12,23.81,16.92
LOT000560,B,PORD000560,PRD0011,LATHE_03,99.17,16.57,3.91
LOT000560,C,PORD000560,PRD0011,DRILL_03,92.25,19.42,5.22
LOT000560,D,PORD000560,PRD0011,GRIND_03,100.34,21.9,7.05
LOT000560,E,PORD000560,PRD0011,ADD_01,106.5,22.05,13.42
LOT000561,A,PORD000561,PRD0019,MILL_04,60.53,23.83,1.67
LOT000561,B,PORD000561,PRD0019,LATHE_02,46.02,19.33,0.78
LOT000561,C,PORD000561,PRD0019,DRILL_03,55.4,16.75,4.25
LOT000561,D,PORD000561,PRD0019,GRIND_02,59.33,19.8,8.17
LOT000561,E,PORD000561,PRD0019,ADD_02,65.57,23.0,12.48
LOT000562,A,PORD000562,PRD0008,MILL_04,86.87,19.73,5.84
LOT000562,B,PORD000562,PRD0008,LATHE_03,85.56,23.35,3.64
LOT000562,C,PORD000562,PRD0008,DRILL_02,94.25,22.7,6.99
LOT000562,D,PORD000562,PRD0008,GRIND_02,83.11,16.87,7.98
LOT000562,E,PORD000562,PRD0008,ADD_02,93.76,24.5,2.09
LOT000563,A,PORD000563,PRD0002,MILL_01,65.57,22.78,6.14
LOT000563,B,PORD000563,PRD0002,LATHE_03,62.27,18.74,0.58
LOT000563,C,PORD000563,PRD0002,DRILL_01,61.89,15.04,7.05
LOT000563,D,PORD000563,PRD0002,GRIND_02,64.75,16.22,4.34
LOT000563,E,PORD000563,PRD0002,ADD_02,61.39,16.46,3.07
LOT000564,A,PORD000564,PRD0012,MILL_01,78.74,20.64,5.79
LOT000564,B,PORD000564,PRD0012,LATHE_02,78.28,16.27,7.02
LOT000564,C,PORD000564,PRD0012,DRILL_01,101.64,23.1,19.25
LOT000564,D,PORD000564,PRD0012,GRIND_02,84.06,23.87,3.72
LOT000564,E,PORD000564,PRD0012,ADD_01,90.18,20.39,11.11
LOT000565,A,PORD000565,PRD0001,MILL_04,76.76,19.58,1.46
LOT000565,B,PORD000565,PRD0001,LATHE_03,85.57,22.1,4.7
LOT000565,C,PORD000565,PRD0001,DRILL_03,99.13,23.45,7.71
LOT000565,D,PORD000565,PRD0001,GRIND_03,78.62,15.56,2.59
LOT000565,E,PORD000565,PRD0001,ADD_02,95.83,23.76,14.28
LOT000566,A,PORD000566,PRD0016,MILL_04,86.34,24.44,2.06
LOT000566,B,PORD000566,PRD0016,LATHE_03,85.95,24.62,7.0
LOT000566,C,PORD000566,PRD0016,DRILL_01,115.25,20.23,30.63
LOT000566,D,PORD000566,PRD0016,GRIND_03,78.05,19.55,1.86
LOT000566,E,PORD000566,PRD0016,ADD_02,94.25,17.98,12.44
LOT000567,A,PORD000567,PRD0011,MILL_02,77.35,22.76,4.57
LOT000567,B,PORD000567,PRD0011,LATHE_04,77.1,20.04,7.41
LOT000567,C,PORD000567,PRD0011,DRILL_03,64.07,15.52,4.3
LOT000567,D,PORD000567,PRD0011,GRIND_02,70.73,17.07,4.32
LOT000567,E,PORD000567,PRD0011,ADD_01,81.31,23.06,8.32
LOT000568,A,PORD000568,PRD0020,MILL_03,85.95,19.43,4.36
LOT000568,B,PORD000568,PRD0020,LATHE_01,91.26,24.69,7.61
LOT000568,C,PORD000568,PRD0020,DRILL_01,79.38,19.93,1.83
LOT000568,D,PORD000568,PRD0020,GRIND_01,84.8,15.4,0.88
LOT000568,E,PORD000568,PRD0020,ADD_02,91.54,19.55,9.43
LOT000569,A,PORD000569,PRD0011,MILL_03,66.97,18.4,3.4
LOT000569,B,PORD000569,PRD0011,LATHE_02,78.29,19.59,7.88
LOT000569,C,PORD000569,PRD0011,DRILL_03,65.21,16.68,5.03
LOT000569,D,PORD000569,PRD0011,GRIND_03,72.4,24.71,3.72
LOT000569,E,PORD000569,PRD0011,ADD_01,76.75,21.35,15.0
LOT000570,A,PORD000570,PRD0009,MILL_02,123.22,15.4,13.79
LOT000570,B,PORD000570,PRD0009,LATHE_03,129.59,24.22,6.13
LOT000570,C,PORD000570,PRD0009,DRILL_02,117.62,20.44,6.92
LOT000570,D,PORD000570,PRD0009,GRIND_02,108.13,24.73,2.13
LOT000570,E,PORD000570,PRD0009,ADD_02,123.6,18.8,10.08
LOT000571,A,PORD000571,PRD0009,MILL_04,67.71,22.46,0.58
LOT000571,B,PORD000571,PRD0009,LATHE_01,84.94,21.77,18.85
LOT000571,C,PORD000571,PRD0009,DRILL_03,60.26,18.31,0.55
LOT000571,D,PORD000571,PRD0009,GRIND_01,80.79,19.68,19.04
LOT000571,E,PORD000571,PRD0009,ADD_01,55.89,18.22,2.7
LOT000572,A,PORD000572,PRD0020,MILL_04,55.76,16.7,3.77
LOT000572,B,PORD000572,PRD0020,LATHE_04,45.07,15.13,2.47
LOT000572,C,PORD000572,PRD0020,DRILL_01,53.71,19.96,4.0
LOT000572,D,PORD000572,PRD0020,GRIND_02,54.47,22.02,4.4
LOT000572,E,PORD000572,PRD0020,ADD_02,55.79,19.88,2.27
LOT000573,A,PORD000573,PRD0013,MILL_01,51.21,21.54,3.78
LOT000573,B,PORD000573,PRD0013,LATHE_02,46.97,18.54,4.8
LOT000573,C,PORD000573,PRD0013,DRILL_03,51.33,18.08,7.61
LOT000573,D,PORD000573,PRD0013,GRIND_02,49.42,20.71,5.52
LOT000573,E,PORD000573,PRD0013,ADD_02,39.52,15.42,0.93
LOT000574,A,PORD000574,PRD0009,MILL_02,104.25,16.87,5.44
LOT000574,B,PORD000574,PRD0009,LATHE_01,111.75,19.12,7.53
LOT000574,C,PORD000574,PRD0009,DRILL_02,100.77,18.42,1.43
LOT000574,D,PORD000574,PRD0009,GRIND_01,92.19,16.41,4.82
LOT000574,E,PORD000574,PRD0009,ADD_01,132.46,21.4,41.38
LOT000575,A,PORD000575,PRD0014,MILL_01,110.26,22.34,21.93
LOT000575,B,PORD000575,PRD0014,LATHE_03,79.94,21.58,0.93
LOT000575,C,PORD000575,PRD0014,DRILL_02,83.78,16.02,8.6
LOT000575,D,PORD000575,PRD0014,GRIND_01,119.6,22.68,29.47
LOT000575,E,PORD000575,PRD0014,ADD_01,78.44,20.79,0.13
LOT000576,A,PORD000576,PRD0012,MILL_04,58.43,20.36,12.28
LOT000576,B,PORD000576,PRD0012,LATHE_04,57.01,23.98,4.7
LOT000576,C,PORD000576,PRD0012,DRILL_01,53.75,23.89,5.16
LOT000576,D,PORD000576,PRD0012,GRIND_01,43.93,15.45,3.14
LOT000576,E,PORD000576,PRD0012,ADD_01,51.52,16.91,9.04
LOT000577,A,PORD000577,PRD0007,MILL_02,65.29,22.52,2.14
LOT000577,B,PORD000577,PRD0007,LATHE_02,73.82,22.87,7.05
LOT000577,C,PORD000577,PRD0007,DRILL_02,68.49,20.46,5.42
LOT000577,D,PORD000577,PRD0007,GRIND_03,68.14,23.99,0.29
LOT000577,E,PORD000577,PRD0007,ADD_01,103.06,17.17,40.25
LOT000578,A,PORD000578,PRD0012,MILL_01,88.02,19.9,1.36
LOT000578,B,PORD000578,PRD0012,LATHE_04,104.21,21.49,3.99
LOT000578,C,PORD000578,PRD0012,DRILL_01,87.63,22.92,0.37
LOT000578,D,PORD000578,PRD0012,GRIND_02,92.74,22.8,4.04
LOT000578,E,PORD000578,PRD0012,ADD_02,102.34,22.17,11.84
LOT000579,A,PORD000579,PRD0011,MILL_02,95.11,24.58,3.14
LOT000579,B,PORD000579,PRD0011,LATHE_03,79.07,16.93,1.05
LOT000579,C,PORD000579,PRD0011,DRILL_02,86.17,24.22,5.73
LOT000579,D,PORD000579,PRD0011,GRIND_01,104.84,20.74,22.65
LOT000579,E,PORD000579,PRD0011,ADD_01,89.04,18.99,14.5
LOT000580,A,PORD000580,PRD0013,MILL_04,70.4,18.07,1.07
LOT000580,B,PORD000580,PRD0013,LATHE_04,77.44,24.57,3.19
LOT000580,C,PORD000580,PRD0013,DRILL_02,70.11,18.72,2.74
LOT000580,D,PORD000580,PRD0013,GRIND_01,106.67,20.2,33.31
LOT000580,E,PORD000580,PRD0013,ADD_02,70.73,24.64,2.27
LOT000581,A,PORD000581,PRD0005,MILL_01,69.81,20.94,3.42
LOT000581,B,PORD000581,PRD0005,LATHE_04,101.86,24.2,24.19
LOT000581,C,PORD000581,PRD0005,DRILL_03,70.29,19.1,8.73
LOT000581,D,PORD000581,PRD0005,GRIND_02,70.86,16.41,7.61
LOT000581,E,PORD000581,PRD0005,ADD_01,78.03,20.71,15.52
LOT000582,A,PORD000582,PRD0005,MILL_03,104.31,20.08,5.7
LOT000582,B,PORD000582,PRD0005,LATHE_04,120.41,23.59,16.03
LOT000582,C,PORD000582,PRD0005,DRILL_02,105.39,24.78,6.59
LOT000582,D,PORD000582,PRD0005,GRIND_01,132.32,23.96,31.99
LOT000582,E,PORD000582,PRD0005,ADD_01,129.2,18.86,41.69
LOT000583,A,PORD000583,PRD0011,MILL_04,84.56,21.3,1.69
LOT000583,B,PORD000583,PRD0011,LATHE_03,86.2,24.74,7.28
LOT000583,C,PORD000583,PRD0011,DRILL_01,83.1,23.09,13.52
LOT000583,D,PORD000583,PRD0011,GRIND_01,70.78,15.38,1.31
LOT000583,E,PORD000583,PRD0011,ADD_02,72.15,17.55,7.52
LOT000584,A,PORD000584,PRD0008,MILL_03,104.05,24.06,6.03
LOT000584,B,PORD000584,PRD0008,LATHE_04,95.03,18.35,2.46
LOT000584,C,PORD000584,PRD0008,DRILL_02,100.09,16.32,6.92
LOT000584,D,PORD000584,PRD0008,GRIND_01,97.2,24.31,6.7
LOT000584,E,PORD000584,PRD0008,ADD_02,112.06,22.02,6.27
LOT000585,A,PORD000585,PRD0002,MILL_04,52.1,17.3,6.39
LOT000585,B,PORD000585,PRD0002,LATHE_01,50.63,18.16,4.75
LOT000585,C,PORD000585,PRD0002,DRILL_01,52.48,22.3,1.96
LOT000585,D,PORD000585,PRD0002,GRIND_02,57.13,21.46,4.17
LOT000585,E,PORD000585,PRD0002,ADD_01,50.13,17.85,1.85
LOT000586,A,PORD000586,PRD0018,MILL_04,71.14,24.24,2.53
LOT000586,B,PORD000586,PRD0018,LATHE_03,63.93,16.94,3.07
LOT000586,C,PORD000586,PRD0018,DRILL_01,59.01,16.99,4.13
LOT000586,D,PORD000586,PRD0018,GRIND_01,73.06,23.19,5.79
LOT000586,E,PORD000586,PRD0018,ADD_02,72.19,19.94,13.03
LOT000587,A,PORD000587,PRD0020,MILL_04,74.94,15.93,0.6
LOT000587,B,PORD000587,PRD0020,LATHE_02,80.36,18.96,7.35
LOT000587,C,PORD000587,PRD0020,DRILL_01,79.53,18.48,6.52
LOT000587,D,PORD000587,PRD0020,GRIND_02,74.02,19.53,0.33
LOT000587,E,PORD000587,PRD0020,ADD_02,100.71,24.43,13.85
LOT000588,A,PORD000588,PRD0020,MILL_01,99.0,22.81,5.89
LOT000588,B,PORD000588,PRD0020,LATHE_04,79.3,20.89,0.53
LOT000588,C,PORD000588,PRD0020,DRILL_01,80.33,15.18,2.29
LOT000588,D,PORD000588,PRD0020,GRIND_03,84.89,16.27,5.61
LOT000588,E,PORD000588,PRD0020,ADD_01,135.22,21.52,40.0
LOT000589,A,PORD000589,PRD0016,MILL_04,77.02,16.24,1.1
LOT000589,B,PORD000589,PRD0016,LATHE_01,72.65,20.12,3.35
LOT000589,C,PORD000589,PRD0016,DRILL_02,78.57,16.5,3.32
LOT000589,D,PORD000589,PRD0016,GRIND_03,81.36,23.89,6.08
LOT000589,E,PORD000589,PRD0016,ADD_02,92.93,20.36,14.08
LOT000590,A,PORD000590,PRD0005,MILL_02,118.71,19.32,3.29
LOT000590,B,PORD000590,PRD0005,LATHE_01,123.32,23.88,5.83
LOT000590,C,PORD000590,PRD0005,DRILL_02,119.45,21.38,19.02
LOT000590,D,PORD000590,PRD0005,GRIND_02,115.36,17.59,9.9
LOT000590,E,PORD000590,PRD0005,ADD_01,116.0,23.42,4.74
LOT000591,A,PORD000591,PRD0008,MILL_01,45.8,22.58,1.42
LOT000591,B,PORD000591,PRD0008,LATHE_02,48.14,18.96,6.9
LOT000591,C,PORD000591,PRD0008,DRILL_02,42.6,16.86,2.58
LOT000591,D,PORD000591,PRD0008,GRIND_01,53.72,24.58,6.04
LOT000591,E,PORD000591,PRD0008,ADD_02,84.55,19.69,40.46
LOT000592,A,PORD000592,PRD0011,MILL_03,94.01,24.05,2.97
LOT000592,B,PORD000592,PRD0011,LATHE_02,97.61,22.73,7.05
LOT000592,C,PORD000592,PRD0011,DRILL_02,91.9,21.46,9.16
LOT000592,D,PORD000592,PRD0011,GRIND_03,113.39,15.41,25.23
LOT000592,E,PORD000592,PRD0011,ADD_02,95.59,15.86,13.17
LOT000593,A,PORD000593,PRD0011,MILL_03,99.18,19.69,6.13
LOT000593,B,PORD000593,PRD0011,LATHE_04,102.61,22.76,7.12
LOT000593,C,PORD000593,PRD0011,DRILL_02,84.42,15.32,8.66
LOT000593,D,PORD000593,PRD0011,GRIND_02,83.88,15.17,0.92
LOT000593,E,PORD000593,PRD0011,ADD_02,96.67,23.02,10.44
LOT000594,A,PORD000594,PRD0001,MILL_03,59.85,24.33,4.92
LOT000594,B,PORD000594,PRD0001,LATHE_03,52.84,17.25,1.44
LOT000594,C,PORD000594,PRD0001,DRILL_01,59.04,18.93,4.7
LOT000594,D,PORD000594,PRD0001,GRIND_02,56.68,17.45,8.07
LOT000594,E,PORD000594,PRD0001,ADD_02,54.5,20.7,5.48
LOT000595,A,PORD000595,PRD0015,MILL_03,81.93,24.93,1.3
LOT000595,B,PORD000595,PRD0015,LATHE_02,83.82,23.83,3.35
LOT000595,C,PORD000595,PRD0015,DRILL_02,86.5,19.46,4.85
LOT000595,D,PORD000595,PRD0015,GRIND_02,83.38,17.17,6.71
LOT000595,E,PORD000595,PRD0015,ADD_01,75.47,18.19,6.13
LOT000596,A,PORD000596,PRD0014,MILL_04,81.66,17.23,7.61
LOT000596,B,PORD000596,PRD0014,LATHE_01,84.3,18.42,7.88
LOT000596,C,PORD000596,PRD0014,DRILL_03,80.43,22.71,0.27
LOT000596,D,PORD000596,PRD0014,GRIND_02,81.73,24.34,1.14
LOT000596,E,PORD000596,PRD0014,ADD_02,89.45,19.18,14.99
LOT000597,A,PORD000597,PRD0006,MILL_02,81.15,20.97,2.99
LOT000597,B,PORD000597,PRD0006,LATHE_01,76.78,21.81,4.8
LOT000597,C,PORD000597,PRD0006,DRILL_02,79.8,21.81,7.34
LOT000597,D,PORD000597,PRD0006,GRIND_01,72.12,17.99,0.47
LOT000597,E,PORD000597,PRD0006,ADD_02,90.17,18.87,14.97
LOT000598,A,PORD000598,PRD0007,MILL_04,63.83,24.51,2.61
LOT000598,B,PORD000598,PRD0007,LATHE_03,59.79,20.63,1.33
LOT000598,C,PORD000598,PRD0007,DRILL_03,66.44,20.14,6.74
LOT000598,D,PORD000598,PRD0007,GRIND_01,64.97,22.69,0.46
LOT000598,E,PORD000598,PRD0007,ADD_02,60.4,17.84,3.73
LOT000599,A,PORD000599,PRD0013,MILL_02,79.92,20.22,1.54
LOT000599,B,PORD000599,PRD0013,LATHE_01,88.66,21.15,11.02
LOT000599,C,PORD000599,PRD0013,DRILL_01,88.43,24.34,8.78
LOT000599,D,PORD000599,PRD0013,GRIND_02,89.92,20.39,12.44
LOT000599,E,PORD000599,PRD0013,ADD_02,90.4,23.35,6.09
LOT000600,A,PORD000600,PRD0012,MILL_04,47.61,16.48,6.64
LOT000600,B,PORD000600,PRD0012,LATHE_03,49.27,20.25,3.11
LOT000600,C,PORD000600,PRD0012,DRILL_02,78.54,24.62,29.83
LOT000600,D,PORD000600,PRD0012,GRIND_01,54.95,24.94,4.74
LOT000600,E,PORD000600,PRD0012,ADD_02,56.9,19.23,12.15
LOT000601,A,PORD000601,PRD0011,MILL_01,66.73,21.41,21.31
LOT000601,B,PORD000601,PRD0011,LATHE_01,50.65,20.66,3.99
LOT000601,C,PORD000601,PRD0011,DRILL_01,43.66,19.66,2.98
LOT000601,D,PORD000601,PRD0011,GRIND_02,50.62,22.38,4.09
LOT000601,E,PORD000601,PRD0011,ADD_02,46.08,18.62,5.63
LOT000602,A,PORD000602,PRD0018,MILL_04,107.23,18.56,23.91
LOT000602,B,PORD000602,PRD0018,LATHE_03,82.79,18.94,0.7
LOT000602,C,PORD000602,PRD0018,DRILL_01,92.17,23.91,9.98
LOT000602,D,PORD000602,PRD0018,GRIND_02,110.73,18.93,31.17
LOT000602,E,PORD000602,PRD0018,ADD_02,91.03,24.0,9.38
LOT000603,A,PORD000603,PRD0016,MILL_01,49.69,21.54,4.83
LOT000603,B,PORD000603,PRD0016,LATHE_04,41.28,18.35,4.34
LOT000603,C,PORD000603,PRD0016,DRILL_02,44.25,15.12,8.38
LOT000603,D,PORD000603,PRD0016,GRIND_01,45.09,18.81,4.85
LOT000603,E,PORD000603,PRD0016,ADD_02,60.21,15.51,21.81
LOT000604,A,PORD000604,PRD0007,MILL_01,69.6,18.42,2.69
LOT000604,B,PORD000604,PRD0007,LATHE_01,76.93,20.86,4.2
LOT000604,C,PORD000604,PRD0007,DRILL_03,66.77,15.16,3.55
LOT000604,D,PORD000604,PRD0007,GRIND_02,76.02,18.94,0.03
LOT000604,E,PORD000604,PRD0007,ADD_02,80.13,15.22,14.61
LOT000605,A,PORD000605,PRD0015,MILL_02,80.43,24.18,6.12
LOT000605,B,PORD000605,PRD0015,LATHE_03,77.5,21.25,4.27
LOT000605,C,PORD000605,PRD0015,DRILL_01,107.31,20.72,30.65
LOT000605,D,PORD000605,PRD0015,GRIND_03,72.25,19.51,4.02
LOT000605,E,PORD000605,PRD0015,ADD_02,88.6,22.91,12.56
LOT000606,A,PORD000606,PRD0001,MILL_03,75.97,22.2,1.6
LOT000606,B,PORD000606,PRD0001,LATHE_04,78.24,24.22,4.68
LOT000606,C,PORD000606,PRD0001,DRILL_01,78.26,17.31,4.67
LOT000606,D,PORD000606,PRD0001,GRIND_01,70.52,20.22,1.44
LOT000606,E,PORD000606,PRD0001,ADD_02,76.05,19.27,12.03
LOT000607,A,PORD000607,PRD0003,MILL_03,82.99,24.32,5.87
LOT000607,B,PORD000607,PRD0003,LATHE_04,77.68,20.32,0.99
LOT000607,C,PORD000607,PRD0003,DRILL_03,85.88,18.07,7.53
LOT000607,D,PORD000607,PRD0003,GRIND_02,83.25,19.83,3.22
LOT000607,E,PORD000607,PRD0003,ADD_02,80.5,19.45,9.29
LOT000608,A,PORD000608,PRD0012,MILL_04,82.23,23.64,4.92
LOT000608,B,PORD000608,PRD0012,LATHE_03,80.08,15.67,14.66
LOT000608,C,PORD000608,PRD0012,DRILL_03,66.42,15.35,0.23
LOT000608,D,PORD000608,PRD0012,GRIND_02,74.82,20.8,8.29
LOT000608,E,PORD000608,PRD0012,ADD_02,75.58,19.68,6.57
LOT000609,A,PORD000609,PRD0010,MILL_02,139.67,23.94,1.52
LOT000609,B,PORD000609,PRD0010,LATHE_01,147.75,20.48,6.54
LOT000609,C,PORD000609,PRD0010,DRILL_03,146.21,22.89,9.71
LOT000609,D,PORD000609,PRD0010,GRIND_01,140.3,22.41,0.55
LOT000609,E,PORD000609,PRD0010,ADD_02,139.51,21.53,2.76
LOT000610,A,PORD000610,PRD0006,MILL_04,78.59,24.54,4.85
LOT000610,B,PORD000610,PRD0006,LATHE_01,63.05,15.94,0.06
LOT000610,C,PORD000610,PRD0006,DRILL_02,70.33,18.43,4.99
LOT000610,D,PORD000610,PRD0006,GRIND_01,78.2,22.52,4.6
LOT000610,E,PORD000610,PRD0006,ADD_01,86.65,15.26,12.84
LOT000611,A,PORD000611,PRD0019,MILL_01,112.48,21.48,4.47
LOT000611,B,PORD000611,PRD0019,LATHE_02,100.32,17.92,7.15
LOT000611,C,PORD000611,PRD0019,DRILL_03,111.05,21.91,2.89
LOT000611,D,PORD000611,PRD0019,GRIND_01,102.93,21.09,9.9
LOT000611,E,PORD000611,PRD0019,ADD_02,108.65,24.04,3.44
LOT000612,A,PORD000612,PRD0015,MILL_04,83.3,20.15,5.25
LOT000612,B,PORD000612,PRD0015,LATHE_01,75.71,17.05,1.21
LOT000612,C,PORD000612,PRD0015,DRILL_03,85.97,20.35,4.16
LOT000612,D,PORD000612,PRD0015,GRIND_02,84.91,19.89,3.71
LOT000612,E,PORD000612,PRD0015,ADD_02,85.88,17.44,12.13
LOT000613,A,PORD000613,PRD0013,MILL_01,105.68,17.95,6.39
LOT000613,B,PORD000613,PRD0013,LATHE_04,98.05,17.19,1.71
LOT000613,C,PORD000613,PRD0013,DRILL_02,114.96,16.21,9.54
LOT000613,D,PORD000613,PRD0013,GRIND_02,116.21,23.74,8.78
LOT000613,E,PORD000613,PRD0013,ADD_02,107.47,24.6,7.23
LOT000614,A,PORD000614,PRD0018,MILL_01,69.84,18.98,4.41
LOT000614,B,PORD000614,PRD0018,LATHE_04,65.91,20.04,0.61
LOT000614,C,PORD000614,PRD0018,DRILL_03,66.35,15.65,0.04
LOT000614,D,PORD000614,PRD0018,GRIND_03,81.5,17.91,8.43
LOT000614,E,PORD000614,PRD0018,ADD_02,66.09,19.62,1.69
LOT000615,A,PORD000615,PRD0016,MILL_02,63.49,21.86,4.42
LOT000615,B,PORD000615,PRD0016,LATHE_04,66.32,21.57,7.98
LOT000615,C,PORD000615,PRD0016,DRILL_03,63.01,19.55,4.28
LOT000615,D,PORD000615,PRD0016,GRIND_02,61.92,23.06,4.63
LOT000615,E,PORD000615,PRD0016,ADD_01,63.53,18.37,7.48
LOT000616,A,PORD000616,PRD0004,MILL_02,64.06,24.78,3.26
LOT000616,B,PORD000616,PRD0004,LATHE_04,66.94,21.33,3.24
LOT000616,C,PORD000616,PRD0004,DRILL_01,60.85,17.05,5.41
LOT000616,D,PORD000616,PRD0004,GRIND_01,65.61,23.21,1.43
LOT000616,E,PORD000616,PRD0004,ADD_01,66.46,22.69,2.99
LOT000617,A,PORD000617,PRD0009,MILL_01,81.93,18.76,0.88
LOT000617,B,PORD000617,PRD0009,LATHE_02,93.6,19.47,16.79
LOT000617,C,PORD000617,PRD0009,DRILL_01,92.39,21.19,6.16
LOT000617,D,PORD000617,PRD0009,GRIND_02,87.06,21.51,3.74
LOT000617,E,PORD000617,PRD0009,ADD_02,104.35,20.87,24.62
LOT000618,A,PORD000618,PRD0019,MILL_03,92.79,16.62,15.89
LOT000618,B,PORD000618,PRD0019,LATHE_03,72.26,16.18,7.23
LOT000618,C,PORD000618,PRD0019,DRILL_03,80.27,17.69,2.91
LOT000618,D,PORD000618,PRD0019,GRIND_02,78.27,22.08,4.96
LOT000618,E,PORD000618,PRD0019,ADD_02,109.26,15.73,28.76
LOT000619,A,PORD000619,PRD0001,MILL_01,91.3,15.35,4.77
LOT000619,B,PORD000619,PRD0001,LATHE_04,88.1,15.2,2.89
LOT000619,C,PORD000619,PRD0001,DRILL_02,107.89,22.07,8.81
LOT000619,D,PORD000619,PRD0001,GRIND_03,92.01,15.51,7.23
LOT000619,E,PORD000619,PRD0001,ADD_02,88.03,19.05,5.39
LOT000620,A,PORD000620,PRD0010,MILL_02,78.06,18.63,6.01
LOT000620,B,PORD000620,PRD0010,LATHE_01,81.66,18.49,4.32
LOT000620,C,PORD000620,PRD0010,DRILL_03,75.0,19.72,6.41
LOT000620,D,PORD000620,PRD0010,GRIND_02,73.52,17.21,4.17
LOT000620,E,PORD000620,PRD0010,ADD_02,109.63,18.84,40.11
LOT000621,A,PORD000621,PRD0004,MILL_02,117.45,18.49,19.33
LOT000621,B,PORD000621,PRD0004,LATHE_02,98.76,16.81,4.93
LOT000621,C,PORD000621,PRD0004,DRILL_02,99.81,18.71,2.26
LOT000621,D,PORD000621,PRD0004,GRIND_03,127.06,21.48,26.07
LOT000621,E,PORD000621,PRD0004,ADD_02,117.04,20.12,9.42
LOT000622,A,PORD000622,PRD0015,MILL_04,65.78,18.25,2.73
LOT000622,B,PORD000622,PRD0015,LATHE_03,77.37,22.99,1.6
LOT000622,C,PORD000622,PRD0015,DRILL_01,77.88,17.1,8.8
LOT000622,D,PORD000622,PRD0015,GRIND_01,76.13,21.49,8.21
LOT000622,E,PORD000622,PRD0015,ADD_01,73.84,19.35,2.12
